id,observed_on_string,observed_on,time_observed_at,time_zone,created_at,updated_at,quality_grade,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,positioning_method,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
82740731,Sat Jun 12 2021 13:34:10 GMT-0600 (MDT),2021-06-12,2021-06-12 19:34:10 UTC,Mountain Time (US & Canada),2021-06-12 20:54:01 UTC,2022-01-17 18:08:10 UTC,needs_id,1,0,false,3,"Pike and San Isabel National Forests, Salida, CO, US",38.4498033333,-106.0947888333,10,10,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
82749533,Wed Jun 09 2021 19:08:11 GMT-0600 (MDT),2021-06-09,2021-06-10 01:08:11 UTC,Mountain Time (US & Canada),2021-06-12 21:53:45 UTC,2022-04-29 02:48:10 UTC,research,1,0,false,3,"Uinta-Wasatch-Cache National Forest, Kamas, UT, US",40.57973,-111.0250945,10,10,,woodland strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
82755336,2021-06-12 15:29:01,2021-06-12,2021-06-12 22:29:01 UTC,Pacific Time (US & Canada),2021-06-12 22:33:40 UTC,2022-04-15 16:38:26 UTC,needs_id,1,0,false,2,"Portola Valley, CA, USA",37.3600259997,-122.2387279997,,,gps,woodland strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
82756039,Sat Jun 12 2021 18:38:23 GMT-0400 (EDT),2021-06-12,2021-06-12 22:38:23 UTC,Eastern Time (US & Canada),2021-06-12 22:39:19 UTC,2021-06-12 22:39:28 UTC,needs_id,0,0,false,3,"Sleepy Hollow Rd, Richmond, MA, US",42.3872531742,-73.3604655154,9818,9818,,,Fragaria vesca,woodland strawberry,Plantae,50298
82790658,Thu Jun 10 2021 13:27:12 GMT-0600 (MDT),2021-06-10,2021-06-10 19:27:12 UTC,Mountain Time (US & Canada),2021-06-13 03:53:43 UTC,2021-06-13 03:54:40 UTC,needs_id,0,0,false,3,"San Juan National Forest, Bayfield, CO, US",37.3112807945,-107.2893118652,81506,81506,,"",Fragaria vesca,woodland strawberry,Plantae,50298
82794029,Sat Jun 12 2021 11:11:00 GMT-0400 (EDT),2021-06-12,2021-06-12 15:11:00 UTC,Eastern Time (US & Canada),2021-06-13 04:38:20 UTC,2021-10-26 12:50:43 UTC,needs_id,0,0,false,3,"Westminster West Rd, Westminster, VT, US",43.12622783,-72.52853333,5,5,,"",Fragaria vesca,woodland strawberry,Plantae,50298
82798994,2021/06/10 3:58 PM PDT,2021-06-10,2021-06-10 22:58:00 UTC,Pacific Time (US & Canada),2021-06-13 06:03:34 UTC,2021-06-13 06:04:13 UTC,research,1,0,false,,"Marin County, CA, USA",38.1263805556,-122.8891833333,,,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
82803704,Thu Jun 10 2021 12:11:11 GMT-0700 (PDT),2021-06-10,2021-06-10 19:11:11 UTC,Pacific Time (US & Canada),2021-06-13 07:27:42 UTC,2021-12-31 17:59:20 UTC,research,1,0,false,3,"Stanislaus National Forest, Long Barn, CA, US",38.1849466667,-120.02955,65,65,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
82834679,Wed May 26 2021 10:15:12 GMT-0400 (EDT),2021-05-26,2021-05-26 14:15:12 UTC,Eastern Time (US & Canada),2021-06-13 13:35:10 UTC,2021-10-25 13:38:45 UTC,needs_id,0,0,false,3,Missisquoi National Wildlife Refuge,44.966309,-73.199849,217,217,,"",Fragaria vesca,woodland strawberry,Plantae,50298
82848957,2021/06/13 11:12 AM EDT,2021-06-13,2021-06-13 15:12:00 UTC,Eastern Time (US & Canada),2021-06-13 15:13:02 UTC,2021-06-13 15:17:09 UTC,needs_id,0,0,false,,"Prospect St, Oberlin",41.2971205478,-82.2279450737,128,128,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
82874679,Sun Jun 13 2021 13:48:31 GMT -0400 (EDT),2021-06-13,2021-06-13 17:48:31 UTC,Eastern Time (US & Canada),2021-06-13 17:48:40 UTC,2021-06-14 21:22:11 UTC,needs_id,0,0,false,333,Bethel Park,40.3224411011,-80.0584106445,65,65,,,Fragaria vesca,woodland strawberry,Plantae,50298
82881215,Thu Jun 10 2021 12:11:11 GMT-0700 (PDT),2021-06-10,2021-06-10 19:11:11 UTC,Pacific Time (US & Canada),2021-06-13 18:30:01 UTC,2021-12-31 17:59:22 UTC,research,1,0,false,3,"Stanislaus National Forest, Long Barn, CA, US",38.1849466667,-120.02955,65,65,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
82884911,Sun Jun 13 2021 12:51:19 GMT-0400 (EDT),2021-06-13,2021-06-13 16:51:19 UTC,Eastern Time (US & Canada),2021-06-13 18:51:35 UTC,2021-06-13 18:51:41 UTC,needs_id,0,0,false,3,"Letchworth State Park, Hunt, NY, US",42.5998466667,-78.0221166667,2895,2895,,"",Fragaria vesca,woodland strawberry,Plantae,50298
82886663,2021-06-13 14:51:46,2021-06-13,2021-06-13 18:51:46 UTC,Eastern Time (US & Canada),2021-06-13 19:02:19 UTC,2022-08-04 20:51:13 UTC,needs_id,0,0,false,2,"Findlay, OH 45840, USA",41.056856,-83.6426299722,,,gps,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
82894110,2021-06-13 10:18:53,2021-06-13,2021-06-13 16:18:53 UTC,Mountain Time (US & Canada),2021-06-13 19:45:44 UTC,2021-06-14 20:25:24 UTC,research,1,0,false,2,"Nederland, CO 80466, USA",39.9807338741,-105.5795383081,195,195,gps,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
82899269,Sun Jun 13 2021 16:16:39 GMT-0400 (EDT),2021-06-13,2021-06-13 20:16:39 UTC,Eastern Time (US & Canada),2021-06-13 20:17:03 UTC,2021-06-13 20:17:11 UTC,needs_id,0,0,false,3,"Chardon Ct, Manassas, VA, US",38.754532824,-77.4235783943,275,275,,"",Fragaria vesca,woodland strawberry,Plantae,50298
82930745,Sun Jun 13 2021 11:31:19 GMT-0600 (MDT),2021-06-13,2021-06-13 17:31:19 UTC,Mountain Time (US & Canada),2021-06-13 23:55:23 UTC,2021-06-13 23:56:15 UTC,needs_id,0,0,false,3,"Sawtooth National Forest, Clayton, ID, US",44.1401583333,-114.912095,9,9,,"",Fragaria vesca,woodland strawberry,Plantae,50298
82940030,Sun Jun 13 2021 10:56:28 GMT-0600 (MDT),2021-06-13,2021-06-13 16:56:28 UTC,Mountain Time (US & Canada),2021-06-14 01:18:02 UTC,2021-06-14 01:18:13 UTC,needs_id,0,0,false,3,"Lincoln National Forest, Cloudcroft, NM, US",32.8786883333,-105.7931283333,4,4,,"",Fragaria vesca,woodland strawberry,Plantae,50298
82941028,2021/05/18 7:00 PM PDT,2021-05-18,2021-05-19 02:00:00 UTC,Pacific Time (US & Canada),2021-06-14 01:26:44 UTC,2021-12-31 17:59:23 UTC,research,1,0,false,,"Humboldt County, CA, USA",40.1297652476,-123.8292822266,31,31,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
82943416,Thu May 27 2021 12:12:12 GMT-0500 (CDT),2021-05-27,2021-05-27 12:12:12 UTC,UTC,2021-06-14 01:46:35 UTC,2021-12-31 17:59:25 UTC,research,1,0,false,3,"San Bernardino National Forest, Banning, CA, US",33.809395,-116.7771383333,4,4,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
82944339,2021/06/13 3:40 PM EDT,2021-06-13,2021-06-13 19:40:00 UTC,Eastern Time (US & Canada),2021-06-14 01:53:55 UTC,2021-06-21 21:41:40 UTC,research,1,0,false,,"6280 Gulick Rd #6060, Naples, NY 14512, USA",42.7242038,-77.4679162,198,198,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
82944718,2021/06/13 1:44 PM EDT,2021-06-13,2021-06-13 17:44:00 UTC,Eastern Time (US & Canada),2021-06-14 01:56:52 UTC,2021-06-21 21:41:40 UTC,needs_id,0,0,false,,"6280 Gulick Rd #6060, Naples, NY 14512, USA",42.7242038,-77.4679162,198,198,,Wild Strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
82945978,2021/06/13 11:55 AM EDT,2021-06-13,2021-06-13 15:55:00 UTC,Eastern Time (US & Canada),2021-06-14 02:09:49 UTC,2021-06-29 01:02:14 UTC,needs_id,0,0,false,,"313 Ellis Hollow Creek Rd #183, Ithaca, NY 14850, USA",42.440663,-76.408946,,,,Wild Strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
82948423,Sun Jun 13 2021 14:58:04 GMT-0400 (EDT),2021-06-13,2021-06-13 18:58:04 UTC,Eastern Time (US & Canada),2021-06-14 02:33:39 UTC,2021-06-14 02:33:50 UTC,needs_id,0,0,false,3,"Canandaigua, NY, US",42.798875,-77.432205,23,23,,"",Fragaria vesca,woodland strawberry,Plantae,50298
82955383,2021-06-13 11:14:30,2021-06-13,2021-06-13 18:14:30 UTC,Pacific Time (US & Canada),2021-06-14 03:48:20 UTC,2021-06-14 03:58:58 UTC,research,1,0,false,2,"Westfir, OR 97492, USA",43.8362842,-122.5094804997,,,gps,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
82955792,2021/06/13 12:56 PM PDT,2021-06-13,2021-06-13 19:56:00 UTC,Pacific Time (US & Canada),2021-06-14 03:53:37 UTC,2021-06-14 03:56:02 UTC,needs_id,0,0,false,,"Incline Village, NV 89451, USA",39.2425849621,-119.9399305488,4,4,,Wild Strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
83009330,2021/06/12 10:41 AM MDT,2021-06-12,2021-06-12 16:41:00 UTC,Mountain Time (US & Canada),2021-06-14 15:35:57 UTC,2021-06-14 19:30:57 UTC,research,1,0,false,,"Park County, CO, USA",39.067355,-106.1211333333,,,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
83012823,Mon Jun 14 2021 11:42:18 GMT-0400 (EDT),2021-06-14,2021-06-14 15:42:18 UTC,Eastern Time (US & Canada),2021-06-14 16:00:50 UTC,2021-06-14 16:01:50 UTC,needs_id,0,0,false,3,"Perinton Pkwy, Fairport, NY, US",43.0891739403,-77.3833394298,265,265,,"",Fragaria vesca,woodland strawberry,Plantae,50298
83017900,Mon Jun 14 2021 10:36:19 GMT-0400 (EDT),2021-06-14,2021-06-14 14:36:19 UTC,Eastern Time (US & Canada),2021-06-14 16:42:07 UTC,2021-06-15 23:09:29 UTC,needs_id,0,0,false,3,"NY-68, Canton, NY, US",44.5792705617,-75.095910521,153,153,,"",Fragaria vesca,woodland strawberry,Plantae,50298
83050382,Mon Jun 14 2021 16:34:18 GMT-0400 (EDT),2021-06-14,2021-06-14 20:34:18 UTC,Eastern Time (US & Canada),2021-06-14 20:46:39 UTC,2021-08-31 20:05:21 UTC,needs_id,0,0,false,3,"Cold Spring Rd, Liberty, NY, US",41.813825,-74.731925,5,5,,"",Fragaria vesca,woodland strawberry,Plantae,50298
83053137,2021/05/21 11:34 AM EDT,2021-05-21,2021-05-21 15:34:00 UTC,Eastern Time (US & Canada),2021-06-14 21:07:21 UTC,2021-06-18 19:06:19 UTC,needs_id,0,0,false,,"W prospect avenue, state college PA",40.787573,-77.858994,488,488,,Wild Strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
83069138,Sun Jun 13 2021 14:04:59 GMT-0700 (PDT),2021-06-13,2021-06-13 21:04:59 UTC,Pacific Time (US & Canada),2021-06-14 23:32:08 UTC,2021-06-14 23:32:21 UTC,needs_id,0,0,false,3,"Wallowa-Whitman National Forest, Sumpter, OR, US",44.65315,-118.412605,5,5,,"",Fragaria vesca,woodland strawberry,Plantae,50298
83069445,Mon Jun 14 2021 19:34:44 GMT-0400 (EDT),2021-06-14,2021-06-14 23:34:44 UTC,Eastern Time (US & Canada),2021-06-14 23:35:08 UTC,2021-06-15 00:52:57 UTC,needs_id,0,0,false,3,"Cairnbrook, PA, US",40.0632329032,-78.7978957928,14,14,,"",Fragaria vesca,woodland strawberry,Plantae,50298
83073346,2021-06-14 10:48:35,2021-06-14,2021-06-14 16:48:35 UTC,Mountain Time (US & Canada),2021-06-15 00:15:01 UTC,2021-06-15 01:12:01 UTC,research,1,0,false,2,"Blue River, CO 80424, USA",39.460975,-106.0298611111,,,gps,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
83074535,2021-06-12 12:33:21,2021-06-12,2021-06-12 16:33:21 UTC,Eastern Time (US & Canada),2021-06-15 00:28:48 UTC,2021-06-15 13:15:00 UTC,needs_id,1,0,false,2,"Edgartown, MA 02539, USA",41.3814669809,-70.5187974125,19,19,gps,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
83077304,2021-06-14 16:55:08,2021-06-14,2021-06-14 23:55:08 UTC,Pacific Time (US & Canada),2021-06-15 00:55:20 UTC,2022-10-02 20:58:56 UTC,research,1,0,false,2,"Bonny Doon Rd & Pine Flat Rd, California 95060, USA",37.0416146961,-122.1505223215,1735,1735,gps,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
83083373,2021/06/11 10:02 AM PDT,2021-06-11,2021-06-11 17:02:00 UTC,Pacific Time (US & Canada),2021-06-15 01:54:10 UTC,2021-12-31 17:59:32 UTC,research,1,0,false,,"Monterey County, CA, USA",35.8247333333,-121.34598,5,5,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
83083872,Sun Jun 13 2021 13:53:48 GMT-0700 (PDT),2021-06-13,2021-06-13 20:53:48 UTC,Pacific Time (US & Canada),2021-06-15 01:58:43 UTC,2021-12-31 17:59:34 UTC,research,1,0,false,3,"Pinecrest Lake Recreation Area, Strawberry, CA, US",38.1920783333,-119.99533,10,10,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
83096652,2021-06-12 10:17:22,2021-06-12,2021-06-12 17:17:22 UTC,Pacific Time (US & Canada),2021-06-15 04:46:28 UTC,2021-06-15 04:46:36 UTC,needs_id,0,0,false,2,"Zigzag, OR 97049, USA",45.3977679722,-121.8599549722,,,gps,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
83140124,Tue Jun 15 2021 11:15:38 GMT-0400 (EDT),2021-06-15,2021-06-15 15:15:38 UTC,Eastern Time (US & Canada),2021-06-15 15:16:50 UTC,2021-06-15 15:17:15 UTC,needs_id,0,0,false,3,"W 38th St, Erie, PA, US",42.0609929884,-80.1839001614,65,65,,"",Fragaria vesca,woodland strawberry,Plantae,50298
83143930,Tue Jun 15 2021 11:47:01 GMT-0400 (EDT),2021-06-15,2021-06-15 15:47:01 UTC,Eastern Time (US & Canada),2021-06-15 15:47:15 UTC,2021-06-15 15:47:43 UTC,needs_id,0,0,false,3,"Windemere Dr, Ann Arbor, MI, US",42.2902782247,-83.6911173497,16,16,,"",Fragaria vesca,woodland strawberry,Plantae,50298
83159585,2021/04/11 1:10 PM EDT,2021-04-11,2021-04-11 17:10:00 UTC,Eastern Time (US & Canada),2021-06-15 17:46:57 UTC,2021-06-15 17:46:57 UTC,needs_id,0,0,false,,"Tompkins County, NY, USA",42.44175,-76.5501944444,12,12,,Wild Strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
83170978,Tue Jun 15 2021 15:21:03 GMT-0400 (EDT),2021-06-15,2021-06-15 19:21:03 UTC,Eastern Time (US & Canada),2021-06-15 19:21:33 UTC,2021-06-15 19:21:42 UTC,needs_id,0,0,false,3,"Orford Rd, Lyme, NH, US",43.8440880602,-72.1548854814,165,165,,"",Fragaria vesca,woodland strawberry,Plantae,50298
83178160,2021-06-15 10:23:55,2021-06-15,2021-06-15 15:23:55 UTC,Central Time (US & Canada),2021-06-15 20:22:14 UTC,2021-06-15 20:22:39 UTC,needs_id,0,0,false,2,"Eileen, WI, USA",46.5862404899,-90.9645263851,82,82,gps,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
83183520,Tue Jun 15 2021 11:54:09 GMT-0400 (EDT),2021-06-15,2021-06-15 15:54:09 UTC,Eastern Time (US & Canada),2021-06-15 21:06:19 UTC,2021-06-15 21:06:32 UTC,needs_id,0,0,false,3,"Monongahela National Forest, Bartow, WV, US",38.6045883333,-79.7250366667,5,5,,Fragaria vesca,Fragaria vesca,woodland strawberry,Plantae,50298
83202308,2021-06-15 18:20:41,2021-06-15,2021-06-15 22:20:41 UTC,Eastern Time (US & Canada),2021-06-15 23:56:34 UTC,2021-06-16 00:11:58 UTC,research,1,0,false,2,"Binghamton, NY 13903, USA",42.0485134722,-75.9365354722,,,gps,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
83209205,Tue Jun 15 2021 09:36:53 GMT-0400 (EDT),2021-06-15,2021-06-15 13:36:53 UTC,Eastern Time (US & Canada),2021-06-16 01:09:08 UTC,2021-06-16 01:09:23 UTC,needs_id,0,0,false,3,"Ottawa National Forest, Ewen, MI, US",46.607053997,-89.3578881306,166,166,,"",Fragaria vesca,woodland strawberry,Plantae,50298
83210730,2021-06-15 12:33:38,2021-06-15,2021-06-15 19:33:38 UTC,Pacific Time (US & Canada),2021-06-16 01:24:12 UTC,2021-06-16 03:29:11 UTC,research,1,0,false,2,"Half Moon Bay, CA 94019, USA",37.5540527778,-122.4584416667,,,gps,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
83219649,2021/05/01 4:31 PM CDT,2021-05-01,2021-05-01 21:31:00 UTC,Central Time (US & Canada),2021-06-16 03:09:22 UTC,2022-02-11 02:34:14 UTC,research,1,0,false,,"Sauk County, WI, USA",43.3886135113,-89.7391966683,218,218,,woodland strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
83224713,2021/04/28 4:27 PM EDT,2021-04-28,2021-04-28 20:27:00 UTC,Eastern Time (US & Canada),2021-06-16 04:22:05 UTC,2021-09-27 16:28:10 UTC,research,1,0,false,,"Schenectady County, NY, USA",42.7770951874,-73.8222204422,15,15,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
83250187,2021/06/14 10:33 AM PDT,2021-06-14,2021-06-14 17:33:00 UTC,Pacific Time (US & Canada),2021-06-16 12:13:49 UTC,2021-06-19 05:13:41 UTC,research,1,0,false,,"Jepson Trail, Inverness, CA 94937, USA",38.1133318,-122.8858505,190,190,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
83274163,Wed Jun 16 2021 09:55:04 GMT-0600 (MDT),2021-06-16,2021-06-16 15:55:04 UTC,Mountain Time (US & Canada),2021-06-16 15:59:56 UTC,2021-06-16 16:00:12 UTC,needs_id,0,0,false,3,"Park City, UT, US",40.7381042684,-111.5689887591,126,126,,"",Fragaria vesca,woodland strawberry,Plantae,50298
83278672,2021/06/12 10:22 AM CDT,2021-06-12,2021-06-12 15:22:00 UTC,Central Time (US & Canada),2021-06-16 16:38:12 UTC,2021-06-16 16:38:12 UTC,needs_id,0,0,false,,"Cook County, MN, USA",47.4970888841,-90.9974832381,31,31,,Wild Strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
83293404,Wed Jun 16 2021 14:18:38 GMT-0400 (EDT),2021-06-16,2021-06-16 18:18:38 UTC,Eastern Time (US & Canada),2021-06-16 18:34:26 UTC,2021-06-16 18:34:35 UTC,needs_id,0,0,false,3,"Canton, NY, US",44.57945,-75.0999305,7,7,,"",Fragaria vesca,woodland strawberry,Plantae,50298
83314158,2021/06/16 9:43 AM PDT,2021-06-16,2021-06-16 16:43:00 UTC,Pacific Time (US & Canada),2021-06-16 21:30:20 UTC,2021-06-16 21:30:20 UTC,needs_id,0,0,false,,"Deschutes County, OR, USA",44.0070189722,-121.5866479722,,,,Wild Strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
83315075,Wed Jun 16 2021 11:48:26 GMT-0700 (PDT),2021-06-16,2021-06-16 18:48:26 UTC,Pacific Time (US & Canada),2021-06-16 21:39:17 UTC,2021-06-17 04:52:41 UTC,research,1,0,false,3,"Wunderlich Park, Redwood City, CA, US",37.4062586122,-122.272843093,183,183,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
83320421,Tue Jun 15 2021 11:30:53 GMT-0600 (MDT),2021-06-15,2021-06-15 17:30:53 UTC,Mountain Time (US & Canada),2021-06-16 22:31:14 UTC,2021-06-16 22:40:04 UTC,research,1,0,false,3,"Taos County, US-NM, US",36.12831675,-105.5287839,5,5,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
83322335,Wed Jun 16 2021 17:37:21 GMT-0400 (EDT),2021-06-16,2021-06-16 21:37:21 UTC,Eastern Time (US & Canada),2021-06-16 22:48:36 UTC,2021-06-16 22:48:52 UTC,needs_id,0,0,false,3,"Rocks Rd, Jarrettsville, MD, US",39.63785333,-76.41268,10,10,,"",Fragaria vesca,woodland strawberry,Plantae,50298
83326403,2021-06-16 12:20:01,2021-06-16,2021-06-16 18:20:01 UTC,Mountain Time (US & Canada),2021-06-16 23:25:03 UTC,2021-06-16 23:25:12 UTC,needs_id,0,0,false,2,Frisco,39.5745084082,-106.0975204781,3955,3955,gps,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
83330252,2021-06-10 09:49:05,2021-06-10,2021-06-10 13:49:05 UTC,Eastern Time (US & Canada),2021-06-17 00:02:17 UTC,2021-06-17 00:03:02 UTC,needs_id,0,0,false,2,"Northwest Aroostook, ME, USA",46.7212711753,-68.8355285302,114806,114806,gps,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
83338242,Sat Jun 12 2021 10:52:37 GMT-0400 (EDT),2021-06-12,2021-06-12 14:52:37 UTC,Eastern Time (US & Canada),2021-06-17 01:27:10 UTC,2021-06-17 01:27:19 UTC,needs_id,0,0,false,3,"Norwood Ave, Hamburg, NY, US",42.7246333333,-78.8351133333,5,5,,"",Fragaria vesca,woodland strawberry,Plantae,50298
83342960,2021/06/16 7:11 PM PDT,2021-06-16,2021-06-17 02:11:00 UTC,Pacific Time (US & Canada),2021-06-17 02:19:58 UTC,2021-06-17 02:19:58 UTC,needs_id,0,0,false,,"Skamania County, WA, USA",46.1904499261,-122.20044313,145,145,,Wild Strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
83343149,2021/06/15 12:47 PM EDT,2021-06-15,2021-06-15 16:47:00 UTC,Eastern Time (US & Canada),2021-06-17 02:21:39 UTC,2021-06-17 02:21:39 UTC,needs_id,0,0,false,,"Smyth County, VA, USA",36.6866457948,-81.6289356741,31,31,,Woodland Strawberry,Fragaria vesca americana,American woodland strawberry,Plantae,126801
83353824,2021-06-16 08:49:51,2021-06-16,2021-06-16 12:49:51 UTC,Eastern Time (US & Canada),2021-06-17 04:55:13 UTC,2021-06-17 04:55:29 UTC,needs_id,0,0,false,2,"Teaticket, MA 02536, USA",41.6395166667,-70.5626805556,,,gps,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
83367335,Thu Jun 17 2021 05:50:10 GMT-0400 (EDT),2021-06-17,2021-06-17 09:50:10 UTC,Eastern Time (US & Canada),2021-06-17 09:56:30 UTC,2021-06-17 23:38:35 UTC,research,1,0,false,3,"Brough Rd, Cheshire, MA, US",42.5168887619,-73.181393277,5,5,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
83381973,2021-06-17 09:04:05,2021-06-17,2021-06-17 13:04:05 UTC,Eastern Time (US & Canada),2021-06-17 13:29:01 UTC,2021-10-26 12:50:20 UTC,needs_id,0,0,false,2,"St. Albans Town, VT, USA",44.77458749,-73.20964247,9,9,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
83400556,2021/06/16 11:33 AM PDT,2021-06-16,2021-06-16 18:33:00 UTC,Pacific Time (US & Canada),2021-06-17 16:20:01 UTC,2021-06-17 16:20:01 UTC,needs_id,0,0,false,,"Kittitas County, WA, USA",47.3301781125,-121.3173059378,1710,1710,,Wild Strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
83423958,Thu Jun 17 2021 14:38:40 GMT-0500 (CDT),2021-06-17,2021-06-17 14:38:40 UTC,UTC,2021-06-17 19:39:02 UTC,2021-06-17 20:29:54 UTC,needs_id,0,0,false,3,"Washington Island, Washington, WI, US",45.3355222552,-86.9421975028,24,24,,"",Fragaria vesca,woodland strawberry,Plantae,50298
83435312,Thu Jun 17 2021 10:11:08 GMT-0700 (PDT),2021-06-17,2021-06-17 17:11:08 UTC,Pacific Time (US & Canada),2021-06-17 21:26:01 UTC,2022-06-20 18:58:16 UTC,research,1,0,false,3,"Snohomish County, US-WA, US",47.9251652181,-121.949443708,4,4,,woodland strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
83461159,2021/06/17 7:37 AM MDT,2021-06-17,2021-06-17 13:37:00 UTC,Mountain Time (US & Canada),2021-06-18 02:01:19 UTC,2021-06-25 16:17:46 UTC,research,1,0,false,,"Coal Creek Canyon, CO 80403, USA",39.8538753123,-105.382105477,61,61,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
83465069,Mon Jun 14 2021 14:02:30 GMT-0500 (CDT),2021-06-14,2021-06-14 14:02:30 UTC,UTC,2021-06-18 02:46:16 UTC,2021-06-18 21:12:03 UTC,needs_id,0,0,false,3,"Black Hills National Forest, Nemo, SD, US",44.2365033333,-103.4738166667,5,5,,"",Fragaria vesca,woodland strawberry,Plantae,50298
83468108,2021-06-17 16:03:25,2021-06-17,2021-06-17 22:03:25 UTC,Mountain Time (US & Canada),2021-06-18 03:23:45 UTC,2021-06-18 03:24:02 UTC,needs_id,0,0,false,2,"Tetonia, ID 83452, USA",43.772897,-111.339967,,,gps,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
83472330,Sat Apr 03 2021 14:21:33 GMT-0700 (PDT),2021-04-03,2021-04-03 21:21:33 UTC,Pacific Time (US & Canada),2021-06-18 04:26:40 UTC,2021-06-18 23:39:10 UTC,research,3,0,false,3,"Palomar Mountain State Park, Pauma Valley, CA, US",33.34043,-116.9019866667,32,32,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
83474620,2021-06-17 16:20:43,2021-06-17,2021-06-17 22:20:43 UTC,Mountain Time (US & Canada),2021-06-18 05:13:45 UTC,2021-06-19 22:55:33 UTC,research,1,0,false,2,"Polebridge, MT 59928, USA",48.8686193644,-114.3909925595,24259,24259,gps,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
83493702,2021/06/17 4:16 PM EDT,2021-06-17,2021-06-17 20:16:00 UTC,Eastern Time (US & Canada),2021-06-18 11:43:55 UTC,2021-06-18 11:43:55 UTC,needs_id,0,0,false,,"Dutchess County, NY, USA",41.7743592433,-73.5855876334,4,4,,Fragaria vesca,Fragaria vesca,woodland strawberry,Plantae,50298
83502240,Tue Jun 15 2021 09:56:07 GMT-0600 (MDT),2021-06-15,2021-06-15 15:56:07 UTC,Mountain Time (US & Canada),2021-06-18 13:29:56 UTC,2021-06-18 13:30:04 UTC,needs_id,0,0,false,3,"White River National Forest, Breckenridge, CO, US",39.5517383333,-106.0794445,5,5,,"",Fragaria vesca,woodland strawberry,Plantae,50298
83505558,2021-06-18 08:03:57,2021-06-18,2021-06-18 08:03:57 UTC,UTC,2021-06-18 14:04:45 UTC,2021-06-20 01:26:18 UTC,needs_id,0,0,false,2,"Mammoth, WY 82190, USA",44.562851,-110.39484183,8,8,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
83519776,Mon Jun 14 2021 17:56:42 GMT-0500 (CDT),2021-06-14,2021-06-15 03:56:42 UTC,Hawaii,2021-06-18 16:09:54 UTC,2021-06-28 21:58:34 UTC,research,1,0,false,3,"Mora, MN, US",45.96798,-93.4267883333,5,5,,wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
