id,observed_on_string,observed_on,time_observed_at,time_zone,created_at,updated_at,quality_grade,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,positioning_method,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
104145421,Sat Jan 01 2022 09:37:35 GMT-0800 (PST),2022-01-01,2022-01-01 17:37:35 UTC,Pacific Time (US & Canada),2022-01-02 00:40:39 UTC,2022-01-02 01:04:20 UTC,research,1,0,false,3,"Pacific County, US-WA, Lewis and Clark National Historic Trail, US",46.3045205394,-124.0729124213,8,8,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
104145574,Sat Jan 01 2022 09:49:25 GMT-0800 (PST),2022-01-01,2022-01-01 17:49:25 UTC,Pacific Time (US & Canada),2022-01-02 00:42:28 UTC,2022-01-02 19:48:44 UTC,research,1,0,false,3,"Pacific County, US-WA, Lewis and Clark National Historic Trail, US",46.3044405091,-124.0729152087,6,6,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
104145768,Sat Jan 01 2022 10:23:46 GMT-0800 (PST),2022-01-01,2022-01-01 18:23:46 UTC,Pacific Time (US & Canada),2022-01-02 00:45:07 UTC,2022-01-02 01:03:58 UTC,research,1,0,false,3,"Pacific County, US-WA, Lewis and Clark National Historic Trail, US",46.3060804499,-124.0718992241,16,16,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
104148125,Sat Jan 01 2022 15:48:35 GMT-0800 (PST),2022-01-01,2022-01-01 15:48:35 UTC,UTC,2022-01-02 01:22:38 UTC,2022-04-06 04:14:46 UTC,research,1,0,false,3,"Humboldt Bay National Wildlife Refuge, Arcata, CA, US",40.8812001984,-124.1515920019,9,9,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
104527748,Fri Jan 07 2022 09:47:36 GMT-0800 (PST),2022-01-07,2022-01-07 09:47:36 UTC,UTC,2022-01-07 17:48:18 UTC,2022-04-15 16:06:29 UTC,needs_id,1,0,false,3,"Crissy Field Center, San Francisco, CA, US",37.8042584532,-122.4549246514,46,46,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
104597127,Sat Jan 08 2022 12:53:55 GMT-0800 (PST),2022-01-08,2022-01-08 12:53:55 UTC,UTC,2022-01-08 20:54:10 UTC,2022-04-06 04:14:45 UTC,research,1,0,false,3,"Fort Funston, San Francisco, CA, US",37.7197672448,-122.5014052629,8,8,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
104599792,2022-01-08 13:33:29,2022-01-08,2022-01-08 21:33:29 UTC,Pacific Time (US & Canada),2022-01-08 21:34:42 UTC,2022-04-17 04:20:42 UTC,casual,1,0,true,2,"San Francisco, CA 94121, USA",37.7660034,-122.5110726,,,gps,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
104672739,Sun Jan 09 2022 15:09:01 GMT-0800 (PST),2022-01-09,2022-01-09 15:09:01 UTC,UTC,2022-01-09 23:16:47 UTC,2022-01-13 04:14:15 UTC,research,1,0,false,3,"The Presidio, San Francisco, CA, US",37.795476907,-122.4822426722,10,10,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
104699812,2022/01/08 2:16 PM PST,2022-01-08,2022-01-08 22:16:00 UTC,Pacific Time (US & Canada),2022-01-10 11:24:58 UTC,2022-01-10 17:41:34 UTC,research,1,0,false,,"Twin Peaks, San Francisco, CA, USA",37.7536202703,-122.4468739237,61,61,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
104707805,Sun Jan 09 2022 09:57:13 GMT-0800 (PST),2022-01-09,2022-01-09 17:57:13 UTC,Pacific Time (US & Canada),2022-01-10 15:29:45 UTC,2022-03-20 19:08:59 UTC,research,1,0,false,3,"Noyo Headlands Park, Fort Bragg, CA, US",39.438045,-123.81862,7,7,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
104712266,2022/01/09 4:30 PM UTC,2022-01-09,2022-01-09 16:30:00 UTC,UTC,2022-01-10 17:07:17 UTC,2022-04-06 04:14:44 UTC,research,1,0,false,,"Half Moon Bay, CA, USA",37.4446349857,-122.4403171739,15,15,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
104726265,Sun Jan 02 2022 16:30:33 GMT -0800 (PST),2022-01-02,2022-01-03 00:30:33 UTC,Pacific Time (US & Canada),2022-01-10 21:39:50 UTC,2022-04-06 04:14:42 UTC,research,1,0,false,333,Pescadero,37.2280731201,-122.4109725952,,,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
104737851,2022-01-10 15:16:29,2022-01-10,2022-01-10 23:16:29 UTC,Pacific Time (US & Canada),2022-01-11 01:59:00 UTC,2022-04-06 04:14:41 UTC,research,1,0,false,2,"Trinidad, CA 95570, USA",41.179651248,-124.1259068996,1207,1207,gps,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
104775523,2022-01-11 11:36:47,2022-01-11,2022-01-11 19:36:47 UTC,Pacific Time (US & Canada),2022-01-11 20:16:42 UTC,2022-04-06 04:14:39 UTC,research,1,0,false,2,"Sea Cliff, San Francisco, CA 94121, USA",37.783856,-122.5068389722,,,gps,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
104795112,2007/05/07 1:43 PM PDT,2007-05-07,2007-05-07 20:43:00 UTC,Pacific Time (US & Canada),2022-01-12 03:33:38 UTC,2022-07-11 00:49:14 UTC,research,1,0,false,,"Cape Perpetua, Oregon, USA",44.2870647,-124.1151199,1553,1553,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
104878370,Thu Jan 13 2022 11:24:45 GMT-0800 (PST),2022-01-13,2022-01-13 16:24:45 UTC,Eastern Time (US & Canada),2022-01-13 19:54:34 UTC,2022-02-13 21:44:41 UTC,research,1,0,false,3,"N Jetty Rd, Florence, OR, US",44.0186778333,-124.1378695,4,4,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
104890289,Thu Jan 13 2022 11:15:55 GMT-0800 (PST),2022-01-13,2022-01-13 19:15:55 UTC,Pacific Time (US & Canada),2022-01-13 23:58:43 UTC,2022-04-06 04:14:38 UTC,research,1,0,false,3,"Fort Funston, San Francisco, CA, US",37.7126716667,-122.501495,48,48,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
104896744,Thu Jan 13 2022 16:52:58 GMT-0800 (PST),2022-01-13,2022-01-13 16:52:58 UTC,UTC,2022-01-14 02:19:41 UTC,2022-01-15 05:51:46 UTC,research,1,0,false,3,"Point Reyes National Seashore, Bolinas, CA, US",37.9048716667,-122.7263866667,7,7,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
104985084,Sat Jan 15 2022 11:21:50 GMT -0800 (PST),2022-01-15,2022-01-15 11:21:50 UTC,UTC,2022-01-15 19:21:59 UTC,2022-07-11 00:47:25 UTC,research,1,0,false,333,Newport,44.6261825562,-124.0640792847,42,42,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
105020495,2022/01/15 6:29 PM PST,2022-01-15,2022-01-16 02:29:00 UTC,Pacific Time (US & Canada),2022-01-16 07:05:00 UTC,2022-04-06 04:14:36 UTC,research,2,0,false,,"Twin Peaks, San Francisco, CA, USA",37.7540672923,-122.4483711455,600,600,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
105077095,Sun Jan 16 2022 13:07:27 GMT-0800 (PST),2022-01-16,2022-01-16 13:07:27 UTC,UTC,2022-01-17 03:32:04 UTC,2022-04-06 04:14:35 UTC,research,1,0,false,3,"Lakeshore, San Francisco, CA, US",37.7111383333,-122.5022966667,6,6,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
105126572,Mon Jan 17 2022 12:58:25 GMT-0800 (PST),2022-01-17,2022-01-17 20:58:25 UTC,Pacific Time (US & Canada),2022-01-17 23:58:30 UTC,2022-02-22 06:10:23 UTC,research,1,0,false,3,"Marin Headlands, Sausalito, CA, US",37.82747,-122.533395,97,97,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
105128398,Mon Jan 17 2022 12:58:35 GMT-0800 (PST),2022-01-17,2022-01-17 20:58:35 UTC,Pacific Time (US & Canada),2022-01-18 00:30:47 UTC,2022-02-22 06:10:22 UTC,research,1,0,false,3,"Marin Headlands, Sausalito, CA, US",37.8273866667,-122.5333716667,4,4,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
105158144,2022-01-17 15:27:10,2022-01-17,2022-01-17 23:27:10 UTC,Pacific Time (US & Canada),2022-01-18 15:35:37 UTC,2022-04-06 04:14:33 UTC,research,1,0,false,2,"Rob Hill Campground, San Francisco, CA 94129, USA",37.7982944444,-122.4769555556,,,gps,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
105162506,2022/01/13 8:23 PM UTC,2022-01-13,2022-01-13 20:23:00 UTC,UTC,2022-01-18 17:15:00 UTC,2022-03-26 12:01:16 UTC,research,1,0,false,,"Presidio of San Francisco, San Francisco, CA, USA",37.8050935777,-122.4593313243,31,31,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
105163759,Tue Jan 18 2022 09:44:00 GMT-0800 (PST),2022-01-18,2022-01-18 09:44:00 UTC,UTC,2022-01-18 17:44:11 UTC,2022-04-06 04:14:32 UTC,research,1,0,false,3,"The Presidio, San Francisco, CA, US",37.8000144586,-122.4535112579,4,4,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
105163836,Tue Jan 18 2022 09:44:11 GMT-0800 (PST),2022-01-18,2022-01-18 09:44:11 UTC,UTC,2022-01-18 17:44:55 UTC,2022-04-15 16:05:39 UTC,needs_id,1,0,false,3,"The Presidio, San Francisco, CA, US",37.8000870813,-122.4534432964,3,3,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
105163854,Tue Jan 18 2022 09:45:11 GMT-0800 (PST),2022-01-18,2022-01-18 09:45:11 UTC,UTC,2022-01-18 17:45:23 UTC,2022-04-15 16:05:34 UTC,needs_id,1,0,false,3,"The Presidio, San Francisco, CA, US",37.8000066308,-122.4533360144,24,24,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
105215481,2022-01-16 10:41:06,2022-01-16,2022-01-16 18:41:06 UTC,Pacific Time (US & Canada),2022-01-19 16:39:53 UTC,2022-02-13 21:35:34 UTC,needs_id,0,0,false,2,"Western, Eugene, OR, USA",44.0239526208,-123.1583821401,78,78,gps,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
105229980,2022/01/01 3:50 PM PST,2022-01-01,2022-01-01 23:50:00 UTC,Pacific Time (US & Canada),2022-01-19 21:50:57 UTC,2022-04-06 04:14:30 UTC,research,1,0,false,,"Twin Peaks, San Francisco, CA, USA",37.750408,-122.449294,37,37,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
105230305,Wed Jan 19 2022 13:57:39 GMT-0800 (PST),2022-01-19,2022-01-19 13:57:39 UTC,UTC,2022-01-19 21:58:18 UTC,2022-04-06 04:14:28 UTC,research,1,0,false,3,"Fanning Way, San Francisco, CA, US",37.7487346098,-122.471763542,35,35,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
105235667,Wed Jan 19 2022 15:12:22 GMT-0800 (PST),2022-01-19,2022-01-19 15:12:22 UTC,UTC,2022-01-19 23:54:50 UTC,2022-04-06 04:14:27 UTC,research,1,0,false,3,"Doran Regional Park, Bodega Bay, CA, US",38.311055,-123.0520638333,20,20,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
105248034,2022-01-19 11:27:59,2022-01-19,2022-01-19 19:27:59 UTC,Pacific Time (US & Canada),2022-01-20 04:49:11 UTC,2022-04-06 04:14:26 UTC,research,1,0,false,2,"Arcata, CA 95521, USA",40.863264,-124.157747,,,gps,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
105345046,Wed Jan 19 2022 15:56:43 GMT-0800 (PST),2022-01-19,2022-01-19 23:56:43 UTC,Pacific Time (US & Canada),2022-01-22 03:44:31 UTC,2022-04-06 04:14:17 UTC,research,1,0,false,3,"Half Moon Bay State Beach, Half Moon Bay, CA, US",37.48608,-122.4542,6,6,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
105408534,Sat Jan 22 2022 14:09:16 GMT-0800 (PST),2022-01-22,2022-01-22 22:09:16 UTC,Pacific Time (US & Canada),2022-01-23 03:10:03 UTC,2022-01-23 05:42:50 UTC,needs_id,0,0,false,3,"Siuslaw National Forest, Gardiner, OR, US",43.833071,-124.162278,230,230,,Fragaria chiloensis,Fragaria chiloensis,beach strawberry,Plantae,55367
105415410,Sat Jan 22 2022 14:27:04 GMT-0800 (PST),2022-01-22,2022-01-22 14:27:04 UTC,UTC,2022-01-23 06:01:22 UTC,2022-02-22 06:05:35 UTC,research,1,0,false,3,"Phillip Burton Wilderness, Inverness, CA, US",38.0209195,-122.8556366667,4,4,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
105461646,Sun Jan 23 2022 10:06:02 GMT-0800 (PST),2022-01-23,2022-01-23 18:06:02 UTC,Pacific Time (US & Canada),2022-01-23 22:46:06 UTC,2022-04-06 04:22:13 UTC,needs_id,1,0,false,3,"The Presidio, San Francisco, CA, US",37.79058833,-122.4757,10,10,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
105487284,2022-01-10 16:30:27,2022-01-10,2022-01-11 00:30:27 UTC,Pacific Time (US & Canada),2022-01-24 06:47:04 UTC,2022-01-24 16:42:56 UTC,research,2,0,false,2,"Interbay, Seattle, WA, USA",47.6331569722,-122.379525,,,gps,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
105580958,2022/01/15 11:30 AM PST,2022-01-15,2022-01-15 19:30:00 UTC,Pacific Time (US & Canada),2022-01-25 23:23:08 UTC,2022-01-26 06:57:12 UTC,research,1,0,false,,"Point Reyes National Seashore, Marin, California, United States",38.1193083333,-122.95118,,,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
105617445,2022-01-22 13:00:52,2022-01-22,2022-01-22 21:00:52 UTC,Pacific Time (US & Canada),2022-01-26 16:21:18 UTC,2022-04-06 04:14:03 UTC,research,1,0,false,2,"Pacific, Arcata, CA, USA",40.8779269722,-124.1495869722,,,gps,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
105656760,2022/01/23 3:40 PM PST,2022-01-23,2022-01-23 23:40:00 UTC,Pacific Time (US & Canada),2022-01-27 10:13:29 UTC,2022-02-11 08:39:30 UTC,research,1,0,false,,"Santa Cruz, CA, USA",36.9924595,-122.0608876,,,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
105686367,Thu Jan 27 2022 12:49:52 GMT-0800 (PST),2022-01-27,2022-01-27 12:49:52 UTC,UTC,2022-01-27 23:07:16 UTC,2022-04-06 04:14:01 UTC,research,1,0,false,3,"41st Ave, San Francisco, CA, US",37.749120519,-122.4996321794,22,22,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
105692731,Wed Jan 26 2022 15:23:14 GMT-0800 (PST),2022-01-26,2022-01-26 23:23:14 UTC,Pacific Time (US & Canada),2022-01-28 01:43:31 UTC,2022-06-29 02:18:06 UTC,casual,1,0,true,3,"Garden for the Environment, San Francisco, CA, US",37.7587883333,-122.4636216667,4,4,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
105800334,Sat Jan 29 2022 14:59:57 GMT-0800 (PST),2022-01-29,2022-01-29 22:59:57 UTC,Pacific Time (US & Canada),2022-01-29 23:00:28 UTC,2022-04-19 02:07:38 UTC,needs_id,0,0,false,3,"Golden Gate National Recreation Area, Pacifica, CA, US",37.5731941874,-122.5082937473,112,112,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
105805346,2022-01-29 09:31:49,2022-01-29,2022-01-29 17:31:49 UTC,Pacific Time (US & Canada),2022-01-30 00:19:52 UTC,2022-04-06 04:14:00 UTC,research,1,0,false,2,"El Granada, CA, USA",37.5034527778,-122.4977694444,,,gps,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
105888856,2022-01-22 16:42:01,2022-01-22,2022-01-23 00:42:01 UTC,Pacific Time (US & Canada),2022-01-31 04:39:27 UTC,2022-01-31 04:39:41 UTC,needs_id,0,0,false,2,"Forks, WA 98331, USA",47.5781679722,-124.363736,,,gps,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
105889045,2022-01-16 15:03:41,2022-01-16,2022-01-16 23:03:41 UTC,Pacific Time (US & Canada),2022-01-31 04:44:01 UTC,2022-02-19 18:42:55 UTC,research,2,0,false,2,"Westport, WA 98595, USA",46.901448,-124.129264,,,gps,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
105922885,2022-01-29 16:03:35,2022-01-29,2022-01-30 00:03:35 UTC,Pacific Time (US & Canada),2022-01-31 19:57:39 UTC,2022-01-31 20:10:03 UTC,research,1,0,false,2,"Gualala, CA 95445, USA",38.8543777778,-123.6512805556,,,gps,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
105982100,Mon Jan 31 2022 15:50:41 GMT -0800 (PST),2022-01-31,2022-01-31 23:50:41 UTC,Pacific Time (US & Canada),2022-02-01 20:50:21 UTC,2022-04-06 04:13:58 UTC,research,1,0,false,333,"Van Damme State Park, Mendocino County, US-CA, US",39.2871818542,-123.8019638062,4,4,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
106001633,2022/01/30 5:00 PM PST,2022-01-30,2022-01-31 01:00:00 UTC,Pacific Time (US & Canada),2022-02-02 03:42:45 UTC,2022-02-02 03:43:49 UTC,research,1,0,false,,"Sonoma County, CA, USA",38.4317694444,-123.1203222222,4,4,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
106009314,2022/01/29 3:48 PM PST,2022-01-29,2022-01-29 23:48:00 UTC,Pacific Time (US & Canada),2022-02-02 07:57:52 UTC,2022-04-06 04:13:57 UTC,research,1,0,false,,"San Mateo County, CA, USA",37.6861113245,-122.4328409359,1778,1778,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
106042701,2022-02-02 14:57:21,2022-02-02,2022-02-02 22:57:21 UTC,Pacific Time (US & Canada),2022-02-02 23:05:37 UTC,2022-04-06 04:21:39 UTC,needs_id,1,0,false,2,"Golden Gate Natl. Rec. Area - SF, San Francisco County, Golden Gate National Recreation Area, US-CA, US",37.78345213,-122.51104266,3,3,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
106052474,Wed Feb 02 2022 18:17:02 GMT-0800 (PST),2022-02-02,2022-02-02 18:17:02 UTC,UTC,2022-02-03 03:11:58 UTC,2022-02-03 04:58:50 UTC,research,1,0,false,3,"Golden Gate National Recreation Area, San Francisco, CA, US",37.8047416667,-122.4621716667,4,4,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
106082752,Thu Feb 03 2022 10:58:31 GMT-0800 (PST),2022-02-03,2022-02-03 10:58:31 UTC,UTC,2022-02-03 18:59:40 UTC,2022-02-28 23:10:55 UTC,research,1,0,false,3,"Ingraham High School, Seattle, WA, US",47.7267757429,-122.337066214,5,5,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
106127280,Mon Jan 31 2022 11:09:07 GMT-0800 (PST),2022-01-31,2022-01-31 19:09:07 UTC,Pacific Time (US & Canada),2022-02-04 17:23:41 UTC,2022-04-06 04:13:55 UTC,research,1,0,false,3,"Año Nuevo Coast Natural Preserve, Pescadero, CA, US",37.1460333333,-122.351295,3,3,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
106180717,Sat Feb 05 2022 07:36:38 GMT-0800 (PST),2022-02-05,2022-02-05 07:36:38 UTC,UTC,2022-02-05 16:54:42 UTC,2022-04-06 04:13:54 UTC,research,1,0,false,3,"Four Mile Beach, Santa Cruz, CA, US",36.9662966667,-122.1221083333,34,34,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
106203896,2022-02-05 15:01:42,2022-02-05,2022-02-05 23:01:42 UTC,Pacific Time (US & Canada),2022-02-05 23:03:08 UTC,2022-04-06 04:13:52 UTC,research,1,0,false,2,"Arcata, CA, USA",40.86573951,-124.08060583,6,6,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
106220661,2022-02-05 15:26:57,2022-02-05,2022-02-05 23:26:57 UTC,Pacific Time (US & Canada),2022-02-06 04:16:46 UTC,2022-04-06 04:13:50 UTC,research,1,0,false,2,"Pacific, Arcata, CA, USA",40.881996,-124.1485579722,,,gps,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
106225033,2022/02/05 2:56 PM UTC,2022-02-05,2022-02-05 14:56:00 UTC,UTC,2022-02-06 06:24:29 UTC,2022-04-06 04:13:49 UTC,research,1,0,false,,"Del Norte County, CA, USA",41.7850984413,-124.2498333016,187,187,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
106225879,Sat Feb 05 2022 13:06:35 GMT-0800 (PST),2022-02-05,2022-02-05 19:06:35 UTC,Central Time (US & Canada),2022-02-06 06:48:52 UTC,2022-02-06 06:49:43 UTC,research,1,0,false,3,"Point Reyes National Seashore, Inverness, CA, US",37.9970840346,-123.0169607363,4,4,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
106280492,2022/02/05 12:35 PM PST,2022-02-05,2022-02-05 20:35:00 UTC,Pacific Time (US & Canada),2022-02-07 00:41:43 UTC,2022-02-22 06:06:50 UTC,research,1,0,false,,"Marin County, CA, USA",38.119128744,-122.9514208216,1407,1407,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
106282134,Sun Feb 06 2022 17:02:00 GMT-0800 (PST),2022-02-06,2022-02-06 17:02:00 UTC,UTC,2022-02-07 01:03:56 UTC,2022-04-06 04:13:41 UTC,research,1,0,false,3,"Sue-meg State Park, Trinidad, CA, US",41.1413916667,-124.1454695,9,9,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
106290572,Sun Feb 06 2022 11:00:18 GMT-0800 (PST),2022-02-06,2022-02-06 11:00:18 UTC,UTC,2022-02-07 03:19:00 UTC,2022-02-22 06:09:50 UTC,research,1,0,false,3,"Phillip Burton Wilderness, Inverness, CA, US",38.0203278333,-122.8554833333,5,5,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
106292389,2022-02-06 11:52:34,2022-02-06,2022-02-06 19:52:34 UTC,Pacific Time (US & Canada),2022-02-07 03:53:24 UTC,2022-04-06 04:13:39 UTC,research,1,0,false,2,"Orick, CA 95555, USA",41.462659,-124.065218,,,gps,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
106296492,Sun Feb 06 2022 12:52:21 GMT-0800 (PST),2022-02-06,2022-02-06 12:52:21 UTC,UTC,2022-02-07 05:26:29 UTC,2022-04-06 04:13:38 UTC,research,1,0,false,3,"CA-1, Davenport, CA, US",37.0705195,-122.2590166667,4,4,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
106299794,2022-02-06 15:09:37,2022-02-06,2022-02-06 23:09:37 UTC,Pacific Time (US & Canada),2022-02-07 07:06:20 UTC,2022-04-06 04:13:36 UTC,research,1,0,false,2,"Orick, CA 95555, USA",41.440032,-124.062881,,,gps,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
106350440,Sun Feb 06 2022 14:18:26 GMT-0800 (PST),2022-02-06,2022-02-06 22:18:26 UTC,Pacific Time (US & Canada),2022-02-08 01:23:13 UTC,2022-04-06 04:13:34 UTC,research,1,0,false,3,"Prairie Creek Redwoods State Park, Hoopa, CA, US",41.4401333333,-124.0628445,5,5,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
106414697,Mon Feb 07 2022 15:03:17 GMT-0800 (PST),2022-02-07,2022-02-07 23:03:17 UTC,Pacific Time (US & Canada),2022-02-09 03:20:17 UTC,2022-02-09 06:20:51 UTC,research,1,0,false,3,"Humboldt Bay National Wildlife Refuge, Arcata, CA, US",40.8832185927,-124.1539154643,395,395,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
106414998,Tue Feb 08 2022 17:00:55 GMT-0800 (PST),2022-02-08,2022-02-09 01:00:55 UTC,Pacific Time (US & Canada),2022-02-09 03:26:55 UTC,2022-04-06 04:13:33 UTC,research,1,0,false,3,"Point Cabrillo Light Station State Historic Park, Mendocino, CA, US",39.3508083333,-123.8258366667,3,3,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
106464315,Wed Feb 09 2022 12:01:09 GMT-0800 (PST),2022-02-09,2022-02-09 20:01:09 UTC,Pacific Time (US & Canada),2022-02-10 00:15:06 UTC,2022-07-10 06:30:33 UTC,casual,1,0,true,3,"Broadway, San Francisco, CA, US",37.79905573,-122.3978215737,319,319,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
106494377,Wed Feb 09 2022 13:32:47 GMT-0800 (PST),2022-02-09,2022-02-09 18:32:47 UTC,Eastern Time (US & Canada),2022-02-10 14:46:04 UTC,2022-04-06 04:13:31 UTC,research,1,0,false,3,"Sea Meadow Dr, The Sea Ranch, CA, US",38.6932216667,-123.4372116667,3,3,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
106521481,Sun Feb 06 2022 10:40:59 GMT-0800 (PST),2022-02-06,2022-02-06 10:40:59 UTC,UTC,2022-02-11 00:14:44 UTC,2022-04-06 04:13:30 UTC,research,1,0,false,3,"Half Moon Bay, CA, US",37.4412616667,-122.44323,64,64,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
106532202,2022/02/02 4:44 PM PST,2022-02-02,2022-02-03 00:44:00 UTC,Pacific Time (US & Canada),2022-02-11 04:08:51 UTC,2022-02-20 21:30:10 UTC,research,3,0,false,,"Lincoln County, OR, USA",44.4109350636,-124.0856712277,600,600,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
106569247,Fri Feb 11 2022 10:30:32 GMT-0700 (MST),2022-02-11,2022-02-11 17:30:32 UTC,Mountain Time (US & Canada),2022-02-11 21:27:29 UTC,2022-04-06 04:13:28 UTC,research,1,0,false,3,"M St, Arcata, CA, US",40.8736255228,-124.0896312353,118,118,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
106571334,Thu Feb 10 2022 11:43:51 GMT-0800 (PST),2022-02-10,2022-02-10 11:43:51 UTC,UTC,2022-02-11 22:06:17 UTC,2022-04-06 04:13:27 UTC,research,1,0,false,3,"Fitzgerald Marine Reserve, Moss Beach, CA, US",37.5232283333,-122.5169533333,50,50,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
106579141,Fri Feb 11 2022 16:58:31 GMT-0800 (PST),2022-02-11,2022-02-11 16:58:31 UTC,UTC,2022-02-12 01:00:13 UTC,2022-03-03 01:45:54 UTC,research,1,0,false,3,"41st Ave, San Francisco, CA, US",37.7485532547,-122.4996324443,5,5,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
106581269,2022-02-11 17:48:21,2022-02-11,2022-02-12 01:48:21 UTC,Pacific Time (US & Canada),2022-02-12 01:48:45 UTC,2022-02-16 14:45:12 UTC,research,1,0,false,2,"San Francisco, CA 94129, USA",37.79139556,-122.48016326,8,8,,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
106581562,2022-02-11 12:48:08,2022-02-11,2022-02-11 20:48:08 UTC,Pacific Time (US & Canada),2022-02-12 01:54:31 UTC,2022-03-03 01:45:57 UTC,research,1,0,false,2,"Trinidad, CA 95570, USA",41.1558319722,-124.102512,,,gps,beach strawberry,Fragaria chiloensis,beach strawberry,Plantae,55367
